episode,timestamp,steps,terminal_reason,difficulty,honeypot_density,graph_size,trap_budget_blue,red_total,red_exfil,red_stealth,red_memory,red_complexity,red_abort_penalty,red_honeypot_penalty,red_emergent_bonus,blue_total,blue_detection,blue_speed,blue_fp_penalty,blue_honeypot_rate,blue_graph_reconstruction,blue_emergent_bonus,oversight_red_adj,oversight_blue_adj,oversight_flags,red_unique_nodes,red_drops_written,red_traps_placed,red_context_resets,red_complexity_multiplier,fleet_verdict,fleet_judgment,forensics_grade,forensics_accuracy,forensics_trap_efficiency,forensics_missed_nodes,forensics_false_positives
3,2026-04-26T01:13:14.547245,4,detected,,,,,0.6025,0.2006,56,6,0.0,0.0,0.2256,,1.0,1.25,0.0,-0.0,0.0,1.243,,0.8421,0.9418,0.0,0.0,0.0,0.0,0.0,0.0,none,5,,,,,
4,2026-04-26T01:13:26.584297,7,detected,,,,,0.4625,0.1656,54,5,0.0,0.0,0.2083,,1.0,1.4,0.0,-0.0,0.0,-0.0257,,0.8542,0.8869,1.0,0.0,0.0,0.0,0.0,0.0,none,8,,,,,
5,2026-04-26T01:13:40.525663,6,stalled,,,,,0.345,0.1363,53,4,0.03,0.0,0.3351,,1.0,1.15,0.0,-0.0,0.03,-0.2574,,0.7654,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,3,,,,,
1,2026-04-26T02:20:55.071847,8,detected,0.3,0.125,53,4,0.4066,1.0,0.0888,1.0,1.2,0.0,-0.0,0.0,-0.4512,0.7,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,4,0,0,0,1.2,blue_dominates,"RED successfully exfiltrated 1 file, but BLUE's coordinated sweep and timely detection ultimately led to RED's downfall.",,,,,
1,2026-04-26T03:00:44.447549,7,exfiltration_complete,0.3,0.125,53,4,1.0459,1.0,0.5525,1.0,1.35,0.0,-0.0,0.0,-0.6561,0.6133,0.8869,1.0,0.0,0.0,0.0,0.0,0.0,none,7,0,0,0,1.35,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,7,2
1,2026-04-26T03:01:02.034765,7,exfiltration_complete,0.3,0.1,50,5,0.621,1.0,0.2469,1.0,1.3,0.0,-0.0,0.0,-0.1242,0.8272,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,6,4
1,2026-04-26T03:01:02.890512,7,exfiltration_complete,0.3,0.125,53,4,1.0466,1.0,0.553,1.0,1.35,0.0,-0.0,0.0,-0.5343,0.6129,0.9048,1.0,0.0,0.1111,0.0,0.0,0.0,none,7,0,0,0,1.35,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.1111,0.0,6,2
2,2026-04-26T03:01:03.667201,8,exfiltration_complete,0.4475,0.1619,54,5,1.1348,1.0,0.5963,1.0,1.4,0.0,-0.0,0.0,-0.6229,0.5826,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,8,0,0,0,1.4,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,8,4
3,2026-04-26T03:01:04.333768,7,aborted,0.5875,0.1969,55,5,-0.2,0.0,0.2437,1.0,1.3,-0.4,-0.0,0.0,-0.0773,0.8294,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,RED aborted mission under pressure as detection confidence rose to 76%. BLUE's monitoring created sufficient threat to f,F,0.0,0.0,6,3
4,2026-04-26T03:01:04.974824,6,aborted,0.47,0.1675,54,5,-0.5,0.0,0.5449,1.0,1.2,-0.4,-0.2,0.0,0.1,0.6186,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,none,4,0,0,0,1.2,contested,RED aborted voluntarily with low detection pressure — neither side achieved decisive outcome. BLUE detection confidence ,F,0.0,0.5,4,1
1,2026-04-26T03:01:06.930473,7,exfiltration_complete,0.3,0.125,53,4,1.0729,1.0,0.5725,1.0,1.35,0.0,-0.0,0.0,-0.6578,0.5993,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,7,0,0,0,1.35,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,7,3
2,2026-04-26T03:01:07.645478,6,detected,0.4475,0.1619,54,5,0.15,0.0,0.0718,1.0,1.3,0.0,-0.0,0.0,-0.1523,0.7,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 93%. Effective defensiv,F,0.0,0.0,6,1
3,2026-04-26T03:01:08.446822,17,detected,0.6025,0.2006,56,6,0.2592,1.0,0.287,1.0,1.6,0.0,-0.2,0.0,-0.0048,0.7991,0.9048,1.0,0.1111,0.0455,0.0,0.0,0.0,none,12,0,0,0,1.6,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0455,0.3333,11,10
1,2026-04-26T03:04:16.428940,7,exfiltration_complete,0.3,0.125,53,4,0.8839,1.0,0.4325,1.0,1.35,0.0,-0.0,0.0,-0.4387,0.6973,0.8869,1.0,0.0,0.0,0.0,0.0,0.0,none,7,0,0,0,1.35,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,7,2
2,2026-04-26T03:04:17.203218,8,exfiltration_complete,0.4475,0.1619,54,5,0.7255,1.0,0.4468,1.0,1.4,0.0,-0.2,0.0,-0.2235,0.6872,0.9048,1.0,0.1429,0.0,0.0,0.0,0.0,none,8,0,0,0,1.4,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.25,8,4
1,2026-04-26T03:06:52.024821,7,detected,0.3,0.125,53,4,0.3,1.0,0.0,1.0,1.35,0.0,-0.0,0.0,-0.0416,0.7,0.9048,1.0,0.0,0.125,0.0,0.0,0.0,none,7,0,0,0,1.35,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.125,0.0,6,1
2,2026-04-26T03:06:52.809869,8,exfiltration_complete,0.4475,0.1619,54,5,0.9815,1.0,0.4868,1.0,1.4,0.0,-0.0,0.0,-0.4171,0.6592,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,8,0,0,0,1.4,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,8,3
3,2026-04-26T03:06:53.477607,7,detected,0.5875,0.1969,55,5,0.15,0.0,0.095,1.0,1.4,0.0,-0.0,0.0,-0.2666,0.7,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,8,0,0,0,1.4,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 90%. Effective defensiv,F,0.0,0.0,8,4
1,2026-04-26T03:07:04.406963,7,exfiltration_complete,0.3,0.125,53,4,0.8022,1.0,0.372,1.0,1.35,0.0,-0.0,0.0,-0.2107,0.7396,0.8869,1.0,0.0,0.0,0.0,0.0,0.0,none,7,0,0,0,1.35,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,7,2
2,2026-04-26T03:07:05.132328,8,exfiltration_complete,0.4475,0.1619,54,5,0.7568,1.0,0.3263,1.0,1.4,0.0,-0.0,0.0,-0.1252,0.7716,0.9231,1.0,0.0,0.0,0.0,0.0,0.0,none,8,0,0,0,1.4,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,8,4
3,2026-04-26T03:07:05.750510,7,aborted,0.5875,0.1969,55,5,-0.2,0.0,0.2337,1.0,1.3,-0.4,-0.0,0.0,-0.0258,0.5793,0.9048,1.0,0.0,0.2857,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,RED aborted mission under pressure as detection confidence rose to 77%. BLUE's monitoring created sufficient threat to f,D,0.2857,0.0,4,1
1,2026-04-26T03:07:13.533236,7,exfiltration_complete,0.3,0.125,53,4,0.6248,1.0,0.232,1.0,1.4,0.0,-0.0,0.0,-0.1861,0.8376,0.8694,1.0,0.0,0.0,0.0,0.0,0.0,none,8,0,0,0,1.4,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,8,2
2,2026-04-26T03:07:14.319164,8,exfiltration_complete,0.4475,0.1619,54,5,0.8135,1.0,0.3668,1.0,1.4,0.0,-0.0,0.0,-0.1139,0.7432,0.9048,1.0,0.0,0.0909,0.0,0.0,0.0,none,8,0,0,0,1.4,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0909,0.0,7,3
3,2026-04-26T03:07:14.935845,6,detected,0.5875,0.1969,55,5,0.15,0.0,0.2037,1.0,1.3,0.0,-0.0,0.0,-0.3289,0.5574,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 80%. Effective defensiv,F,0.0,0.0,6,3
1,2026-04-26T03:07:24.964294,7,exfiltration_complete,0.3,0.1,50,5,0.5294,1.0,0.1765,1.0,1.3,0.0,-0.0,0.0,-0.1439,0.7857,0.9231,1.0,0.0,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,6,5
1,2026-04-26T03:07:33.729737,7,exfiltration_complete,0.3,0.125,53,4,0.9386,1.0,0.473,1.0,1.35,0.0,-0.0,0.0,-0.6067,0.6689,0.8869,1.0,0.0,0.0,0.0,0.0,0.0,none,7,0,0,0,1.35,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,7,3
2,2026-04-26T03:07:34.475514,6,detected,0.4475,0.1619,54,5,0.15,0.0,0.0718,1.0,1.3,0.0,-0.0,0.0,0.0619,0.7,0.9048,1.0,0.0,0.1429,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 93%. Effective defensiv,F,0.1429,0.0,5,1
3,2026-04-26T03:07:35.092027,5,detected,0.6025,0.2006,56,6,0.15,0.0,0.0,1.0,1.3,0.0,-0.0,0.0,1.039,0.7,0.9231,0.0,0.0,0.1429,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 100%. Effective defensi,F,0.1429,0.0,5,1
4,2026-04-26T03:07:35.720222,6,detected,0.765,0.2413,57,6,-0.05,0.0,0.1126,1.0,1.3,0.0,-0.2,0.0,0.1707,0.7,0.9231,1.0,0.0769,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 89%. Effective defensiv,F,0.0,0.3333,6,3
1,2026-04-26T03:07:41.741375,7,exfiltration_complete,0.3,0.125,53,4,0.4949,1.0,0.2925,1.0,1.35,0.0,-0.2,0.0,0.0419,0.7953,0.8869,1.0,0.2,0.125,0.0,0.0,0.0,none,7,0,0,0,1.35,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.125,0.5,6,1
1,2026-04-26T03:07:47.691410,7,exfiltration_complete,0.3,0.125,53,4,1.0459,1.0,0.5525,1.0,1.35,0.0,-0.0,0.0,-0.6561,0.6133,0.8869,1.0,0.0,0.0,0.0,0.0,0.0,none,7,0,0,0,1.35,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,7,2
2,2026-04-26T03:07:48.399134,8,exfiltration_complete,0.4475,0.1619,54,5,0.9675,1.0,0.4768,1.0,1.4,0.0,-0.0,0.0,-0.4563,0.6662,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,8,0,0,0,1.4,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,8,5
3,2026-04-26T03:07:49.113017,7,aborted,0.5875,0.1969,55,5,-0.2,0.0,0.3537,1.0,1.3,-0.4,-0.0,0.0,-0.1684,0.7524,0.8869,1.0,0.0,0.1429,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,RED aborted mission under pressure as detection confidence rose to 65%. BLUE's monitoring created sufficient threat to f,F,0.1429,0.0,5,1
4,2026-04-26T03:07:49.761467,7,detected,0.47,0.1675,54,5,0.15,0.0,0.1885,1.0,1.3,0.0,-0.0,0.0,-0.1135,0.7429,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 81%. Effective defensiv,F,0.0,0.0,6,3
5,2026-04-26T03:07:50.395029,6,detected,0.6175,0.2044,56,6,0.15,0.0,0.0,1.0,1.3,0.0,-0.0,0.0,0.189,0.7,0.9231,1.0,0.0,0.1429,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 100%. Effective defensi,F,0.1429,0.0,5,1
1,2026-04-26T03:24:57.700387,6,detected,0.3,0.125,53,4,0.6486,1.0,0.2905,1.0,1.2,0.0,-0.0,0.0,-0.2792,0.7966,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,4,0,0,0,1.2,blue_dominates,"RED successfully exfiltrated 1 file, while BLUE detected RED with moderate confidence.",D,0.2,0.0,3,1
1,2026-04-26T03:28:21.630469,6,detected,0.3,0.125,53,4,0.3686,1.0,0.1405,1.0,1.2,0.0,-0.0,0.0,0.0334,0.7,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,4,0,0,0,1.2,blue_dominates,"RED successfully exfiltrated 1 file, but BLUE's detection confidence increased throughout the episode, culminating in a ",F,0.0,0.0,4,2
2,2026-04-26T03:28:31.475831,6,detected,0.455,0.1638,54,5,0.05,0.0,0.2489,1.0,1.35,0.0,-0.0,0.0,-0.3522,0.5258,0.9231,1.0,0.0,0.0,0.0,0.0,0.0,none,7,0,0,0,1.35,blue_dominates,"BLUE demonstrated effective anomaly detection and response, while RED's actions were primarily focused on advancing towa",F,0.0,0.0,7,4
3,2026-04-26T03:28:39.490034,5,detected,0.61,0.2025,56,6,0.1,0.0,0.2449,1.0,1.3,0.0,-0.0,0.0,-0.0864,0.8286,0.9418,1.0,0.0,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,"BLUE demonstrated effective anomaly detection and response, ultimately detecting RED's presence. RED's actions were focu",F,0.0,0.0,6,3
1,2026-04-26T03:46:16.736238,7,exfiltration_complete,0.3,0.125,53,4,0.8832,1.0,0.432,1.0,1.35,0.0,-0.0,0.0,-0.5813,0.6976,0.8869,1.0,0.0,0.0,0.0,0.0,0.0,none,7,0,0,0,1.35,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,7,2
2,2026-04-26T03:46:17.592607,5,detected,0.4475,0.1619,54,5,0.1,0.0,0.0,1.0,1.25,0.0,-0.0,0.0,1.1334,0.7,0.9048,0.0,0.0,0.2,0.0,0.0,0.0,none,5,0,0,0,1.25,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 100%. Effective defensi,D,0.2,0.0,4,0
3,2026-04-26T03:46:18.367676,18,detected,0.61,0.2025,56,6,0.0,1.0,0.0,1.0,1.6,0.0,-0.0,0.0,-0.4285,0.7,0.9048,1.0,0.0,0.0476,0.0,0.0,0.0,none,12,0,0,0,1.6,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0476,0.0,11,9
4,2026-04-26T03:46:19.049454,8,exfiltration_complete,0.575,0.1937,55,5,0.9807,1.0,0.4862,1.0,1.4,0.0,-0.0,0.0,-0.3328,0.6597,0.9231,1.0,0.0,0.0,0.0,0.0,0.0,none,8,0,0,0,1.4,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,8,5
5,2026-04-26T03:46:19.821532,5,detected,0.715,0.2288,57,6,0.15,0.0,0.245,1.0,1.3,0.0,-0.0,0.0,0.1005,0.8285,0.9231,1.0,0.0,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 75%. Effective defensiv,F,0.0,0.0,6,2
6,2026-04-26T03:46:20.613801,4,detected,0.9,0.275,59,7,0.15,0.0,0.2147,1.0,1.2,0.0,-0.0,0.0,-0.099,0.5497,0.9418,1.0,0.0,0.0,0.0,0.0,0.0,none,4,0,0,0,1.2,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 79%. Effective defensiv,F,0.0,0.0,4,2
7,2026-04-26T03:46:21.274216,5,detected,0.9,0.275,59,7,0.15,0.0,0.2398,1.0,1.25,0.0,-0.0,0.0,-0.1818,0.8321,0.9231,1.0,0.0,0.0,0.0,0.0,0.0,none,5,0,0,0,1.25,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 76%. Effective defensiv,F,0.0,0.0,5,2
8,2026-04-26T03:46:22.109659,20,max_steps,0.9,0.275,59,7,-0.25,0.0,0.6106,1.0,1.3,0.0,-0.0,0.0,-0.5559,0.4826,0.8869,1.0,0.0,0.0526,0.0,0.0,0.0,none,6,0,0,0,1.3,contested,Episode ran 20 steps to max_steps with no decisive outcome. Neither team established clear dominance. Balanced engagemen,F,0.0526,0.0,5,13
9,2026-04-26T03:46:22.804447,5,aborted,0.88,0.27,58,7,-0.2,0.0,0.3608,1.0,1.2,-0.4,-0.0,0.0,-0.2961,0.7474,0.9418,1.0,0.0,0.0,0.0,0.0,0.0,none,4,0,0,0,1.2,blue_dominates,RED aborted mission under pressure as detection confidence rose to 64%. BLUE's monitoring created sufficient threat to f,F,0.0,0.0,4,2
10,2026-04-26T03:46:23.497119,7,detected,0.7475,0.2369,57,6,0.6315,1.0,0.255,1.0,1.3,0.0,-0.0,0.0,0.0195,0.8215,0.9231,1.0,0.0,0.1111,0.0,0.0,0.0,none,6,0,0,0,1.3,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.1111,0.0,5,3
11,2026-04-26T03:46:24.259143,5,aborted,0.895,0.2737,58,7,-0.2,0.0,0.257,1.0,1.2,-0.4,-0.0,0.0,-0.0763,0.8201,0.9231,1.0,0.0,0.0,0.0,0.0,0.0,none,4,0,0,0,1.2,blue_dominates,RED aborted mission under pressure as detection confidence rose to 74%. BLUE's monitoring created sufficient threat to f,F,0.0,0.0,4,1
12,2026-04-26T03:46:24.918738,4,detected,0.7625,0.2406,57,6,0.15,0.0,0.0,1.0,1.2,0.0,-0.0,0.0,-0.0038,0.7,0.9231,1.0,0.0,0.0,0.0,0.0,0.0,none,4,0,0,0,1.2,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 100%. Effective defensi,F,0.0,0.0,4,2
13,2026-04-26T03:46:25.584659,3,detected,0.9,0.275,59,7,0.1,0.0,0.0,1.0,1.15,0.0,-0.0,0.0,1.4176,0.7,0.9418,0.0,0.0,0.3333,0.0,0.0,0.0,none,3,0,0,0,1.15,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 100%. Effective defensi,D,0.3333,0.0,2,0
14,2026-04-26T03:46:26.290156,8,detected,0.9,0.275,59,7,0.2299,1.0,0.0928,1.0,1.4,0.0,-0.2,0.0,-0.0777,0.7,0.9048,1.0,0.0769,0.0769,0.0,0.0,0.0,none,8,0,0,0,1.4,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0769,0.2,7,5
15,2026-04-26T03:46:26.437202,4,aborted,0.9,0.275,59,7,-0.25,0.0,0.605,1.0,1.15,-0.4,-0.0,0.0,-0.05,0.5765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,3,0,0,0,1.15,contested,RED aborted voluntarily with low detection pressure — neither side achieved decisive outcome. BLUE detection confidence ,F,0.0,0.0,3,2
16,2026-04-26T03:46:27.187063,4,aborted,0.76,0.24,57,6,-0.25,0.0,0.396,1.0,1.15,-0.4,-0.0,0.0,1.0557,0.7228,0.9418,0.0,0.0,0.0,0.0,0.0,0.0,none,3,0,0,0,1.15,blue_dominates,RED aborted mission under pressure as detection confidence rose to 60%. BLUE's monitoring created sufficient threat to f,F,0.0,0.0,3,1
1,2026-04-26T03:46:49.027842,7,exfiltration_complete,0.3,0.125,53,4,0.898,1.0,0.443,1.0,1.35,0.0,-0.0,0.0,-0.5256,0.6899,0.8869,1.0,0.0,0.0,0.0,0.0,0.0,none,7,0,0,0,1.35,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,7,3
2,2026-04-26T03:46:49.806521,5,detected,0.4475,0.1619,54,5,-0.1,0.0,0.0,1.0,1.25,0.0,-0.2,0.0,0.2024,0.7,0.9048,1.0,0.1429,0.0,0.0,0.0,0.0,none,5,0,0,0,1.25,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 100%. Effective defensi,F,0.0,0.5,5,2
3,2026-04-26T03:46:50.041760,15,detected,0.315,0.1288,53,4,-0.2,0.0,0.0,1.0,1.45,0.0,-0.0,0.0,-0.0289,1.0,0.8694,1.0,0.0,0.0556,0.0,0.0,0.0,none,9,0,0,0,1.45,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 100%. Effective defensi,F,0.0556,0.0,8,9
4,2026-04-26T03:46:50.751950,8,exfiltration_complete,0.2575,0.1144,52,4,0.9857,1.0,0.5074,1.0,1.45,0.0,-0.0,0.0,-0.6165,0.6448,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,9,0,0,0,1.45,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.0,0.0,9,4
5,2026-04-26T03:46:51.454325,6,exfiltration_complete,0.3975,0.1494,53,4,0.9149,1.0,0.473,1.0,1.3,0.0,-0.0,0.0,-0.22,0.6689,0.9231,1.0,0.0,0.125,0.0,0.0,0.0,none,6,0,0,0,1.3,red_dominates,RED successfully exfiltrated 1 file(s). RED demonstrated effective lateral movement and exfiltration. BLUE failed to det,F,0.125,0.0,5,2
6,2026-04-26T03:46:52.246253,10,detected,0.5525,0.1881,55,5,0.1,0.0,0.2176,1.0,1.4,0.0,-0.0,0.0,-0.0455,0.8477,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,8,0,0,0,1.4,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 78%. Effective defensiv,F,0.0,0.0,8,6
7,2026-04-26T03:46:52.949777,4,detected,0.6775,0.2194,56,6,0.15,0.0,0.0,1.0,1.2,0.0,-0.0,0.0,1.3462,0.7,0.9231,0.0,0.0,0.25,0.0,0.0,0.0,none,4,0,0,0,1.2,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 100%. Effective defensi,D,0.25,0.0,3,0
8,2026-04-26T03:46:53.637817,6,detected,0.8475,0.2619,58,7,0.1,0.0,0.1924,1.0,1.3,0.0,-0.0,0.0,0.0457,1.0,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 81%. Effective defensiv,F,0.0,0.0,6,4
9,2026-04-26T03:46:54.300598,4,detected,0.9,0.275,59,7,0.15,0.0,0.2837,1.0,1.2,0.0,-0.0,0.0,-0.0286,0.8014,0.9418,1.0,0.0,0.0,0.0,0.0,0.0,none,4,0,0,0,1.2,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 72%. Effective defensiv,F,0.0,0.0,4,2
10,2026-04-26T03:46:55.002180,5,aborted,0.9,0.275,59,7,-0.2,0.0,0.3543,1.0,1.2,-0.4,-0.0,0.0,-0.2918,0.752,0.9418,1.0,0.0,0.0,0.0,0.0,0.0,none,4,0,0,0,1.2,blue_dominates,RED aborted mission under pressure as detection confidence rose to 65%. BLUE's monitoring created sufficient threat to f,F,0.0,0.0,4,2
11,2026-04-26T03:46:55.750838,6,detected,0.7675,0.2419,57,6,0.15,0.0,0.0687,1.0,1.3,0.0,-0.0,0.0,-0.0839,0.75,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 93%. Effective defensiv,F,0.0,0.0,6,3
12,2026-04-26T03:46:56.418216,6,detected,0.9,0.275,59,7,-0.05,0.0,0.2147,1.0,1.35,0.0,-0.2,0.0,0.2926,0.8497,0.9418,1.0,0.0769,0.0,0.0,0.0,0.0,none,7,0,0,0,1.35,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 79%. Effective defensiv,F,0.0,0.3333,7,4
13,2026-04-26T03:46:56.546438,7,detected,0.775,0.2438,57,6,0.1,0.0,0.0,1.0,1.35,0.0,-0.0,0.0,-0.0765,0.7,0.9231,1.0,0.0,0.0,0.0,0.0,0.0,none,7,0,0,0,1.35,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 100%. Effective defensi,F,0.0,0.0,7,3
14,2026-04-26T03:46:57.301803,6,detected,0.9,0.275,59,7,0.15,0.0,0.0,1.0,1.3,0.0,-0.0,0.0,-0.0538,0.7,0.9231,1.0,0.0,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 100%. Effective defensi,F,0.0,0.0,6,4
15,2026-04-26T03:46:57.985687,7,detected,0.9,0.275,59,7,-0.05,0.0,0.0021,1.0,1.35,0.0,-0.2,0.0,0.0904,0.7,0.9231,1.0,0.0714,0.0,0.0,0.0,0.0,none,7,0,0,0,1.35,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 100%. Effective defensi,F,0.0,0.25,7,4
16,2026-04-26T03:46:58.098778,5,detected,0.7825,0.2456,57,6,0.15,0.0,0.0,1.0,1.3,0.0,-0.0,0.0,-0.1038,0.7,0.9231,1.0,0.0,0.0,0.0,0.0,0.0,none,6,0,0,0,1.3,blue_dominates,BLUE successfully detected and neutralized RED's intrusion attempt. Detection confidence reached 100%. Effective defensi,F,0.0,0.0,6,3
17,2026-04-26T03:46:58.760246,5,aborted,0.9,0.275,59,7,-0.2,0.0,0.2861,1.0,1.2,-0.4,-0.0,0.0,0.0865,0.7997,0.9418,1.0,0.0,0.0,0.0,0.0,0.0,none,4,0,0,0,1.2,blue_dominates,RED aborted mission under pressure as detection confidence rose to 71%. BLUE's monitoring created sufficient threat to f,F,0.0,0.0,4,1
